;id;client_id;etf_id;date;type;amount;frequency
512;512;5;IXUS;2021-01-15;buy;1700;quarterly
513;513;5;IXUS;2021-04-15;sell;39;quarterly
514;514;5;IXUS;2021-07-15;buy;1700;quarterly
515;515;5;IXUS;2021-10-15;buy;1700;quarterly
516;516;5;IXUS;2022-01-15;sell;886;quarterly
517;517;5;IXUS;2022-04-15;sell;827;quarterly
518;518;5;IXUS;2022-07-15;buy;1700;quarterly
519;519;5;IXUS;2022-10-15;buy;1700;quarterly
520;520;5;IXUS;2023-01-15;buy;1700;quarterly
521;521;5;IXUS;2023-04-15;buy;1700;quarterly
522;522;5;IXUS;2023-07-15;sell;1566;quarterly
523;523;5;IXUS;2023-10-15;buy;1700;quarterly
524;524;5;IPAC;2019-07-15;buy;1000;monthly
525;525;5;IPAC;2019-08-15;sell;287;monthly
526;526;5;IPAC;2019-09-15;buy;1000;monthly
527;527;5;IPAC;2019-10-15;buy;1000;monthly
528;528;5;IPAC;2019-11-15;buy;1000;monthly
529;529;5;IPAC;2019-12-15;sell;280;monthly
530;530;5;IPAC;2020-01-15;buy;1000;monthly
531;531;5;IPAC;2020-02-15;buy;1000;monthly
532;532;5;IPAC;2020-03-15;buy;1000;monthly
533;533;5;IPAC;2020-04-15;buy;1000;monthly
534;534;5;IPAC;2020-05-15;sell;31;monthly
535;535;5;IPAC;2020-06-15;sell;424;monthly
536;536;5;IPAC;2020-07-15;buy;1000;monthly
537;537;5;IPAC;2020-08-15;buy;1000;monthly
538;538;5;IPAC;2020-09-15;sell;163;monthly
539;539;5;IPAC;2020-10-15;buy;1000;monthly
540;540;5;IPAC;2020-11-15;buy;1000;monthly
541;541;5;IPAC;2020-12-15;buy;1000;monthly
542;542;5;IPAC;2021-01-15;buy;1000;monthly
543;543;5;IPAC;2021-02-15;buy;1000;monthly
544;544;5;IPAC;2021-03-15;buy;1000;monthly
545;545;5;IPAC;2021-04-15;sell;1635;monthly
546;546;5;IPAC;2021-05-15;buy;1000;monthly
547;547;5;IPAC;2021-06-15;buy;1000;monthly
548;548;5;IPAC;2021-07-15;buy;1000;monthly
549;549;5;IPAC;2021-08-15;buy;1000;monthly
550;550;5;IPAC;2021-09-15;buy;1000;monthly
551;551;5;IPAC;2021-10-15;buy;1000;monthly
552;552;5;IPAC;2021-11-15;buy;1000;monthly
553;553;5;IPAC;2021-12-15;buy;1000;monthly
554;554;5;IPAC;2022-01-15;buy;1000;monthly
555;555;5;IPAC;2022-02-15;buy;1000;monthly
556;556;5;IPAC;2022-03-15;buy;1000;monthly
557;557;5;IPAC;2022-04-15;buy;1000;monthly
558;558;5;IPAC;2022-05-15;buy;1000;monthly
559;559;5;IPAC;2022-06-15;sell;511;monthly
560;560;5;IPAC;2022-07-15;buy;1000;monthly
561;561;5;IPAC;2022-08-15;buy;1000;monthly
562;562;5;IPAC;2022-09-15;buy;1000;monthly
563;563;5;IPAC;2022-10-15;buy;1000;monthly
564;564;5;IPAC;2022-11-15;buy;1000;monthly
565;565;5;IPAC;2022-12-15;sell;1771;monthly
566;566;5;IPAC;2023-01-15;buy;1000;monthly
567;567;5;IPAC;2023-02-15;buy;1000;monthly
568;568;5;IPAC;2023-03-15;buy;1000;monthly
569;569;5;IPAC;2023-04-15;buy;1000;monthly
570;570;5;IPAC;2023-05-15;buy;1000;monthly
571;571;5;IPAC;2023-06-15;buy;1000;monthly
572;572;5;IPAC;2023-07-15;sell;722;monthly
573;573;5;IPAC;2023-08-15;buy;1000;monthly
574;574;5;IPAC;2023-09-15;buy;1000;monthly
575;575;5;IPAC;2023-10-15;buy;1000;monthly
576;576;5;IPAC;2023-11-15;buy;1000;monthly
577;577;6;NGE;2022-03-03;buy;200;monthly
578;578;6;NGE;2022-04-03;buy;200;monthly
579;579;6;NGE;2022-05-03;buy;200;monthly
580;580;6;NGE;2022-06-03;sell;32;monthly
581;581;6;NGE;2022-07-03;buy;200;monthly
582;582;6;NGE;2022-08-03;buy;200;monthly
583;583;6;NGE;2022-09-03;buy;200;monthly
584;584;6;NGE;2022-10-03;buy;200;monthly
585;585;6;NGE;2022-11-03;buy;200;monthly
586;586;6;NGE;2022-12-03;buy;200;monthly
587;587;6;NGE;2023-01-03;buy;200;monthly
588;588;6;NGE;2023-02-03;sell;40;monthly
589;589;6;NGE;2023-03-03;sell;168;monthly
590;590;6;NGE;2023-04-03;buy;200;monthly
591;591;6;NGE;2023-05-03;sell;37;monthly
592;592;6;NGE;2023-06-03;buy;200;monthly
593;593;6;NGE;2023-07-03;buy;200;monthly
594;594;6;NGE;2023-08-03;buy;200;monthly
595;595;6;NGE;2023-09-03;buy;200;monthly
596;596;6;NGE;2023-10-03;buy;200;monthly
597;597;6;NGE;2023-11-03;buy;200;monthly
598;598;6;ESGD;2022-03-03;buy;3800;quarterly
599;599;6;ESGD;2022-06-03;buy;3800;quarterly
600;600;6;ESGD;2022-09-03;sell;513;quarterly
601;601;6;ESGD;2022-12-03;buy;3800;quarterly
602;602;6;ESGD;2023-03-03;buy;3800;quarterly
603;603;6;ESGD;2023-06-03;buy;3800;quarterly
604;604;6;ESGD;2023-09-03;sell;452;quarterly
605;605;7;EFNL;2023-01-13;buy;100;monthly
606;606;7;EFNL;2023-02-13;sell;8;monthly
607;607;7;EFNL;2023-03-13;sell;8;monthly
608;608;7;EFNL;2023-04-13;sell;3;monthly
609;609;7;EFNL;2023-05-13;buy;100;monthly
610;610;7;EFNL;2023-06-13;buy;100;monthly
611;611;7;EFNL;2023-07-13;buy;100;monthly
612;612;7;EFNL;2023-08-13;buy;100;monthly
613;613;7;EFNL;2023-09-13;sell;25;monthly
614;614;7;EFNL;2023-10-13;sell;8;monthly
615;615;7;VWO;2023-01-13;buy;200;quarterly
616;616;7;VWO;2023-04-13;buy;200;quarterly
617;617;7;VWO;2023-07-13;buy;200;quarterly
618;618;7;VWO;2023-10-13;buy;200;quarterly
619;619;7;CHIX;2023-01-13;buy;100;monthly
620;620;7;CHIX;2023-02-13;buy;100;monthly
621;621;7;CHIX;2023-03-13;sell;8;monthly
622;622;7;CHIX;2023-04-13;sell;4;monthly
623;623;7;CHIX;2023-05-13;buy;100;monthly
624;624;7;CHIX;2023-06-13;buy;100;monthly
625;625;7;CHIX;2023-07-13;buy;100;monthly
626;626;7;CHIX;2023-08-13;sell;10;monthly
627;627;7;CHIX;2023-09-13;buy;100;monthly
628;628;7;CHIX;2023-10-13;buy;100;monthly
629;629;8;DBEF;2019-10-29;buy;400;quarterly
630;630;8;DBEF;2020-01-29;buy;400;quarterly
631;631;8;DBEF;2020-04-29;buy;400;quarterly
632;632;8;DBEF;2020-07-29;sell;110;quarterly
633;633;8;DBEF;2020-10-29;buy;400;quarterly
634;634;8;DBEF;2021-01-29;buy;400;quarterly
635;635;8;DBEF;2021-04-29;buy;400;quarterly
636;636;8;DBEF;2021-07-29;buy;400;quarterly
637;637;8;DBEF;2021-10-29;buy;400;quarterly
638;638;8;DBEF;2022-01-29;buy;400;quarterly
639;639;8;DBEF;2022-04-29;buy;400;quarterly
640;640;8;DBEF;2022-07-29;buy;400;quarterly
641;641;8;DBEF;2022-10-29;buy;400;quarterly
642;642;8;DBEF;2023-01-29;buy;400;quarterly
643;643;8;DBEF;2023-04-29;buy;400;quarterly
644;644;8;DBEF;2023-07-29;buy;400;quarterly
645;645;8;DBEF;2023-10-29;sell;159;quarterly
646;646;8;VSS;2019-10-29;buy;100;monthly
647;647;8;VSS;2019-11-29;sell;7;monthly
648;648;8;VSS;2019-12-29;buy;100;monthly
649;649;8;VSS;2020-01-29;buy;100;monthly
650;650;8;VSS;2020-02-29;buy;100;monthly
651;651;8;VSS;2020-03-29;buy;100;monthly
652;652;8;VSS;2020-04-29;buy;100;monthly
653;653;8;VSS;2020-05-29;buy;100;monthly
654;654;8;VSS;2020-06-29;buy;100;monthly
655;655;8;VSS;2020-07-29;sell;17;monthly
656;656;8;VSS;2020-08-29;sell;51;monthly
657;657;8;VSS;2020-09-29;buy;100;monthly
658;658;8;VSS;2020-10-29;sell;50;monthly
659;659;8;VSS;2020-11-29;sell;31;monthly
660;660;8;VSS;2020-12-29;buy;100;monthly
661;661;8;VSS;2021-01-29;sell;47;monthly
662;662;8;VSS;2021-02-28;buy;100;monthly
663;663;8;VSS;2021-03-29;sell;57;monthly
664;664;8;VSS;2021-04-29;buy;100;monthly
665;665;8;VSS;2021-05-29;buy;100;monthly
666;666;8;VSS;2021-06-29;buy;100;monthly
667;667;8;VSS;2021-07-29;sell;15;monthly
668;668;8;VSS;2021-08-29;buy;100;monthly
669;669;8;VSS;2021-09-29;buy;100;monthly
670;670;8;VSS;2021-10-29;buy;100;monthly
671;671;8;VSS;2021-11-29;buy;100;monthly
672;672;8;VSS;2021-12-29;buy;100;monthly
673;673;8;VSS;2022-01-29;buy;100;monthly
674;674;8;VSS;2022-02-28;buy;100;monthly
675;675;8;VSS;2022-03-29;sell;149;monthly
676;676;8;VSS;2022-04-29;buy;100;monthly
677;677;8;VSS;2022-05-29;sell;92;monthly
678;678;8;VSS;2022-06-29;sell;109;monthly
679;679;8;VSS;2022-07-29;buy;100;monthly
680;680;8;VSS;2022-08-29;buy;100;monthly
681;681;8;VSS;2022-09-29;buy;100;monthly
682;682;8;VSS;2022-10-29;buy;100;monthly
683;683;8;VSS;2022-11-29;buy;100;monthly
684;684;8;VSS;2022-12-29;buy;100;monthly
685;685;8;VSS;2023-01-29;buy;100;monthly
686;686;8;VSS;2023-02-28;buy;100;monthly
687;687;8;VSS;2023-03-29;buy;100;monthly
688;688;8;VSS;2023-04-29;buy;100;monthly
689;689;8;VSS;2023-05-29;buy;100;monthly
690;690;8;VSS;2023-06-29;buy;100;monthly
691;691;8;VSS;2023-07-29;buy;100;monthly
692;692;8;VSS;2023-08-29;buy;100;monthly
693;693;8;VSS;2023-09-29;buy;100;monthly
694;694;8;VSS;2023-10-29;sell;66;monthly
695;695;8;VSS;2023-11-29;sell;225;monthly
696;696;9;YANG;2021-01-03;buy;100;monthly
697;697;9;YANG;2021-02-03;buy;100;monthly
698;698;9;YANG;2021-03-03;buy;100;monthly
699;699;9;YANG;2021-04-03;sell;8;monthly
700;700;9;YANG;2021-05-03;buy;100;monthly
701;701;9;YANG;2021-06-03;buy;100;monthly
702;702;9;YANG;2021-07-03;sell;32;monthly
703;703;9;YANG;2021-08-03;buy;100;monthly
704;704;9;YANG;2021-09-03;buy;100;monthly
705;705;9;YANG;2021-10-03;buy;100;monthly
706;706;9;YANG;2021-11-03;sell;30;monthly
707;707;9;YANG;2021-12-03;buy;100;monthly
708;708;9;YANG;2022-01-03;buy;100;monthly
709;709;9;YANG;2022-02-03;buy;100;monthly
710;710;9;YANG;2022-03-03;buy;100;monthly
711;711;9;YANG;2022-04-03;buy;100;monthly
712;712;9;YANG;2022-05-03;buy;100;monthly
713;713;9;YANG;2022-06-03;buy;100;monthly
714;714;9;YANG;2022-07-03;buy;100;monthly
715;715;9;YANG;2022-08-03;buy;100;monthly
716;716;9;YANG;2022-09-03;buy;100;monthly
717;717;9;YANG;2022-10-03;buy;100;monthly
718;718;9;YANG;2022-11-03;buy;100;monthly
719;719;9;YANG;2022-12-03;sell;59;monthly
720;720;9;YANG;2023-01-03;buy;100;monthly
721;721;9;YANG;2023-02-03;buy;100;monthly
722;722;9;YANG;2023-03-03;buy;100;monthly
723;723;9;YANG;2023-04-03;buy;100;monthly
724;724;9;YANG;2023-05-03;buy;100;monthly
725;725;9;YANG;2023-06-03;buy;100;monthly
726;726;9;YANG;2023-07-03;sell;153;monthly
727;727;9;YANG;2023-08-03;sell;90;monthly
728;728;9;YANG;2023-09-03;buy;100;monthly
729;729;9;YANG;2023-10-03;buy;100;monthly
730;730;9;YANG;2023-11-03;buy;100;monthly
731;731;9;USXF;2021-01-03;buy;200;monthly
732;732;9;USXF;2021-02-03;buy;200;monthly
733;733;9;USXF;2021-03-03;buy;200;monthly
734;734;9;USXF;2021-04-03;buy;200;monthly
735;735;9;USXF;2021-05-03;buy;200;monthly
736;736;9;USXF;2021-06-03;buy;200;monthly
737;737;9;USXF;2021-07-03;buy;200;monthly
738;738;9;USXF;2021-08-03;buy;200;monthly
739;739;9;USXF;2021-09-03;sell;156;monthly
740;740;9;USXF;2021-10-03;buy;200;monthly
741;741;9;USXF;2021-11-03;sell;161;monthly
742;742;9;USXF;2021-12-03;buy;200;monthly
743;743;9;USXF;2022-01-03;buy;200;monthly
744;744;9;USXF;2022-02-03;buy;200;monthly
745;745;9;USXF;2022-03-03;buy;200;monthly
746;746;9;USXF;2022-04-03;sell;216;monthly
747;747;9;USXF;2022-05-03;buy;200;monthly
748;748;9;USXF;2022-06-03;buy;200;monthly
749;749;9;USXF;2022-07-03;buy;200;monthly
750;750;9;USXF;2022-08-03;buy;200;monthly
751;751;9;USXF;2022-09-03;buy;200;monthly
752;752;9;USXF;2022-10-03;buy;200;monthly
753;753;9;USXF;2022-11-03;buy;200;monthly
754;754;9;USXF;2022-12-03;sell;27;monthly
755;755;9;USXF;2023-01-03;buy;200;monthly
756;756;9;USXF;2023-02-03;buy;200;monthly
757;757;9;USXF;2023-03-03;buy;200;monthly
758;758;9;USXF;2023-04-03;buy;200;monthly
759;759;9;USXF;2023-05-03;buy;200;monthly
760;760;9;USXF;2023-06-03;buy;200;monthly
761;761;9;USXF;2023-07-03;buy;200;monthly
762;762;9;USXF;2023-08-03;buy;200;monthly
763;763;9;USXF;2023-09-03;buy;200;monthly
764;764;9;USXF;2023-10-03;buy;200;monthly
765;765;9;USXF;2023-11-03;buy;200;monthly
766;766;9;DBEM;2021-01-03;buy;800;yearly
767;767;9;DBEM;2022-01-03;buy;800;yearly
768;768;9;DBEM;2023-01-03;sell;8;yearly
769;769;9;IEUS;2021-01-03;buy;100;monthly
770;770;9;IEUS;2021-02-03;buy;100;monthly
771;771;9;IEUS;2021-03-03;sell;4;monthly
772;772;9;IEUS;2021-04-03;buy;100;monthly
773;773;9;IEUS;2021-05-03;buy;100;monthly
774;774;9;IEUS;2021-06-03;buy;100;monthly
775;775;9;IEUS;2021-07-03;buy;100;monthly
776;776;9;IEUS;2021-08-03;sell;2;monthly
777;777;9;IEUS;2021-09-03;buy;100;monthly
778;778;9;IEUS;2021-10-03;buy;100;monthly
779;779;9;IEUS;2021-11-03;sell;50;monthly
780;780;9;IEUS;2021-12-03;buy;100;monthly
781;781;9;IEUS;2022-01-03;buy;100;monthly
782;782;9;IEUS;2022-02-03;buy;100;monthly
783;783;9;IEUS;2022-03-03;buy;100;monthly
784;784;9;IEUS;2022-04-03;buy;100;monthly
785;785;9;IEUS;2022-05-03;buy;100;monthly
786;786;9;IEUS;2022-06-03;buy;100;monthly
787;787;9;IEUS;2022-07-03;sell;16;monthly
788;788;9;IEUS;2022-08-03;buy;100;monthly
789;789;9;IEUS;2022-09-03;buy;100;monthly
790;790;9;IEUS;2022-10-03;buy;100;monthly
791;791;9;IEUS;2022-11-03;buy;100;monthly
792;792;9;IEUS;2022-12-03;sell;102;monthly
793;793;9;IEUS;2023-01-03;buy;100;monthly
794;794;9;IEUS;2023-02-03;sell;68;monthly
795;795;9;IEUS;2023-03-03;buy;100;monthly
796;796;9;IEUS;2023-04-03;buy;100;monthly
797;797;9;IEUS;2023-05-03;buy;100;monthly
798;798;9;IEUS;2023-06-03;buy;100;monthly
799;799;9;IEUS;2023-07-03;buy;100;monthly
800;800;9;IEUS;2023-08-03;buy;100;monthly
801;801;9;IEUS;2023-09-03;buy;100;monthly
802;802;9;IEUS;2023-10-03;sell;49;monthly
803;803;9;IEUS;2023-11-03;buy;100;monthly
804;804;9;DBAW;2021-01-03;buy;100;monthly
805;805;9;DBAW;2021-02-03;buy;100;monthly
806;806;9;DBAW;2021-03-03;buy;100;monthly
807;807;9;DBAW;2021-04-03;sell;3;monthly
808;808;9;DBAW;2021-05-03;buy;100;monthly
809;809;9;DBAW;2021-06-03;buy;100;monthly
810;810;9;DBAW;2021-07-03;sell;24;monthly
811;811;9;DBAW;2021-08-03;buy;100;monthly
812;812;9;DBAW;2021-09-03;sell;5;monthly
813;813;9;DBAW;2021-10-03;sell;43;monthly
814;814;9;DBAW;2021-11-03;buy;100;monthly
815;815;9;DBAW;2021-12-03;sell;33;monthly
816;816;9;DBAW;2022-01-03;buy;100;monthly
817;817;9;DBAW;2022-02-03;sell;40;monthly
818;818;9;DBAW;2022-03-03;sell;16;monthly
819;819;9;DBAW;2022-04-03;sell;13;monthly
820;820;9;DBAW;2022-05-03;buy;100;monthly
821;821;9;DBAW;2022-06-03;buy;100;monthly
822;822;9;DBAW;2022-07-03;sell;56;monthly
823;823;9;DBAW;2022-08-03;buy;100;monthly
824;824;9;DBAW;2022-09-03;buy;100;monthly
825;825;9;DBAW;2022-10-03;buy;100;monthly
826;826;9;DBAW;2022-11-03;buy;100;monthly
827;827;9;DBAW;2022-12-03;buy;100;monthly
828;828;9;DBAW;2023-01-03;buy;100;monthly
829;829;9;DBAW;2023-02-03;buy;100;monthly
830;830;9;DBAW;2023-03-03;buy;100;monthly
831;831;9;DBAW;2023-04-03;buy;100;monthly
832;832;9;DBAW;2023-05-03;buy;100;monthly
833;833;9;DBAW;2023-06-03;buy;100;monthly
834;834;9;DBAW;2023-07-03;buy;100;monthly
835;835;9;DBAW;2023-08-03;buy;100;monthly
836;836;9;DBAW;2023-09-03;buy;100;monthly
837;837;9;DBAW;2023-10-03;buy;100;monthly
838;838;9;DBAW;2023-11-03;sell;133;monthly
839;839;10;FENY;2020-06-06;buy;300;quarterly
840;840;10;FENY;2020-09-06;buy;300;quarterly
841;841;10;FENY;2020-12-06;buy;300;quarterly
842;842;10;FENY;2021-03-06;buy;300;quarterly
843;843;10;FENY;2021-06-06;buy;300;quarterly
844;844;10;FENY;2021-09-06;buy;300;quarterly
845;845;10;FENY;2021-12-06;buy;300;quarterly
846;846;10;FENY;2022-03-06;sell;200;quarterly
847;847;10;FENY;2022-06-06;buy;300;quarterly
848;848;10;FENY;2022-09-06;buy;300;quarterly
849;849;10;FENY;2022-12-06;sell;234;quarterly
850;850;10;FENY;2023-03-06;sell;38;quarterly
851;851;10;FENY;2023-06-06;buy;300;quarterly
852;852;10;FENY;2023-09-06;sell;61;quarterly
853;853;10;HAWX;2020-06-06;buy;1100;monthly
854;854;10;HAWX;2020-07-06;buy;1100;monthly
855;855;10;HAWX;2020-08-06;buy;1100;monthly
856;856;10;HAWX;2020-09-06;buy;1100;monthly
857;857;10;HAWX;2020-10-06;sell;8;monthly
858;858;10;HAWX;2020-11-06;buy;1100;monthly
859;859;10;HAWX;2020-12-06;buy;1100;monthly
860;860;10;HAWX;2021-01-06;sell;288;monthly
861;861;10;HAWX;2021-02-06;buy;1100;monthly
862;862;10;HAWX;2021-03-06;buy;1100;monthly
863;863;10;HAWX;2021-04-06;buy;1100;monthly
864;864;10;HAWX;2021-05-06;buy;1100;monthly
865;865;10;HAWX;2021-06-06;buy;1100;monthly
866;866;10;HAWX;2021-07-06;buy;1100;monthly
867;867;10;HAWX;2021-08-06;sell;761;monthly
868;868;10;HAWX;2021-09-06;buy;1100;monthly
869;869;10;HAWX;2021-10-06;buy;1100;monthly
870;870;10;HAWX;2021-11-06;buy;1100;monthly
871;871;10;HAWX;2021-12-06;buy;1100;monthly
872;872;10;HAWX;2022-01-06;buy;1100;monthly
873;873;10;HAWX;2022-02-06;buy;1100;monthly
874;874;10;HAWX;2022-03-06;sell;953;monthly
875;875;10;HAWX;2022-04-06;buy;1100;monthly
876;876;10;HAWX;2022-05-06;buy;1100;monthly
877;877;10;HAWX;2022-06-06;sell;348;monthly
878;878;10;HAWX;2022-07-06;buy;1100;monthly
879;879;10;HAWX;2022-08-06;buy;1100;monthly
880;880;10;HAWX;2022-09-06;sell;146;monthly
881;881;10;HAWX;2022-10-06;sell;676;monthly
882;882;10;HAWX;2022-11-06;buy;1100;monthly
883;883;10;HAWX;2022-12-06;buy;1100;monthly
884;884;10;HAWX;2023-01-06;sell;1757;monthly
885;885;10;HAWX;2023-02-06;buy;1100;monthly
886;886;10;HAWX;2023-03-06;buy;1100;monthly
887;887;10;HAWX;2023-04-06;buy;1100;monthly
888;888;10;HAWX;2023-05-06;buy;1100;monthly
889;889;10;HAWX;2023-06-06;buy;1100;monthly
890;890;10;HAWX;2023-07-06;buy;1100;monthly
891;891;10;HAWX;2023-08-06;buy;1100;monthly
892;892;10;HAWX;2023-09-06;buy;1100;monthly
893;893;10;HAWX;2023-10-06;buy;1100;monthly
894;894;10;HAWX;2023-11-06;buy;1100;monthly
895;895;10;FNCL;2020-06-06;buy;200;quarterly
896;896;10;FNCL;2020-09-06;buy;200;quarterly
897;897;10;FNCL;2020-12-06;buy;200;quarterly
898;898;10;FNCL;2021-03-06;buy;200;quarterly
899;899;10;FNCL;2021-06-06;buy;200;quarterly
900;900;10;FNCL;2021-09-06;sell;69;quarterly
901;901;10;FNCL;2021-12-06;buy;200;quarterly
902;902;10;FNCL;2022-03-06;sell;29;quarterly
903;903;10;FNCL;2022-06-06;sell;40;quarterly
904;904;10;FNCL;2022-09-06;buy;200;quarterly
905;905;10;FNCL;2022-12-06;buy;200;quarterly
906;906;10;FNCL;2023-03-06;buy;200;quarterly
907;907;10;FNCL;2023-06-06;buy;200;quarterly
908;908;10;FNCL;2023-09-06;buy;200;quarterly
909;909;10;QEMM;2020-06-06;buy;400;quarterly
910;910;10;QEMM;2020-09-06;buy;400;quarterly
911;911;10;QEMM;2020-12-06;buy;400;quarterly
912;912;10;QEMM;2021-03-06;buy;400;quarterly
913;913;10;QEMM;2021-06-06;buy;400;quarterly
914;914;10;QEMM;2021-09-06;buy;400;quarterly
915;915;10;QEMM;2021-12-06;sell;170;quarterly
916;916;10;QEMM;2022-03-06;sell;194;quarterly
917;917;10;QEMM;2022-06-06;buy;400;quarterly
918;918;10;QEMM;2022-09-06;buy;400;quarterly
919;919;10;QEMM;2022-12-06;buy;400;quarterly
920;920;10;QEMM;2023-03-06;buy;400;quarterly
921;921;10;QEMM;2023-06-06;sell;252;quarterly
922;922;10;QEMM;2023-09-06;buy;400;quarterly
923;923;10;EWG;2020-06-06;buy;500;monthly
924;924;10;EWG;2020-07-06;sell;15;monthly
925;925;10;EWG;2020-08-06;buy;500;monthly
926;926;10;EWG;2020-09-06;sell;79;monthly
927;927;10;EWG;2020-10-06;buy;500;monthly
928;928;10;EWG;2020-11-06;sell;15;monthly
929;929;10;EWG;2020-12-06;buy;500;monthly
930;930;10;EWG;2021-01-06;buy;500;monthly
931;931;10;EWG;2021-02-06;buy;500;monthly
932;932;10;EWG;2021-03-06;buy;500;monthly
933;933;10;EWG;2021-04-06;sell;143;monthly
934;934;10;EWG;2021-05-06;sell;182;monthly
935;935;10;EWG;2021-06-06;buy;500;monthly
936;936;10;EWG;2021-07-06;buy;500;monthly
937;937;10;EWG;2021-08-06;buy;500;monthly
938;938;10;EWG;2021-09-06;buy;500;monthly
939;939;10;EWG;2021-10-06;buy;500;monthly
940;940;10;EWG;2021-11-06;sell;393;monthly
941;941;10;EWG;2021-12-06;buy;500;monthly
942;942;10;EWG;2022-01-06;buy;500;monthly
943;943;10;EWG;2022-02-06;sell;576;monthly
944;944;10;EWG;2022-03-06;buy;500;monthly
945;945;10;EWG;2022-04-06;buy;500;monthly
946;946;10;EWG;2022-05-06;buy;500;monthly
947;947;10;EWG;2022-06-06;buy;500;monthly
948;948;10;EWG;2022-07-06;buy;500;monthly
949;949;10;EWG;2022-08-06;buy;500;monthly
950;950;10;EWG;2022-09-06;buy;500;monthly
951;951;10;EWG;2022-10-06;buy;500;monthly
952;952;10;EWG;2022-11-06;buy;500;monthly
953;953;10;EWG;2022-12-06;buy;500;monthly
954;954;10;EWG;2023-01-06;sell;309;monthly
955;955;10;EWG;2023-02-06;buy;500;monthly
956;956;10;EWG;2023-03-06;buy;500;monthly
957;957;10;EWG;2023-04-06;buy;500;monthly
958;958;10;EWG;2023-05-06;buy;500;monthly
959;959;10;EWG;2023-06-06;buy;500;monthly
960;960;10;EWG;2023-07-06;buy;500;monthly
961;961;10;EWG;2023-08-06;buy;500;monthly
962;962;10;EWG;2023-09-06;buy;500;monthly
963;963;10;EWG;2023-10-06;buy;500;monthly
964;964;10;EWG;2023-11-06;buy;500;monthly
965;965;11;EWP;2021-12-18;buy;100;monthly
966;966;11;EWP;2022-01-18;buy;100;monthly
967;967;11;EWP;2022-02-18;sell;6;monthly
968;968;11;EWP;2022-03-18;buy;100;monthly
969;969;11;EWP;2022-04-18;buy;100;monthly
970;970;11;EWP;2022-05-18;buy;100;monthly
971;971;11;EWP;2022-06-18;buy;100;monthly
972;972;11;EWP;2022-07-18;buy;100;monthly
973;973;11;EWP;2022-08-18;buy;100;monthly
974;974;11;EWP;2022-09-18;buy;100;monthly
975;975;11;EWP;2022-10-18;buy;100;monthly
976;976;11;EWP;2022-11-18;buy;100;monthly
977;977;11;EWP;2022-12-18;buy;100;monthly
978;978;11;EWP;2023-01-18;sell;106;monthly
979;979;11;EWP;2023-02-18;buy;100;monthly
980;980;11;EWP;2023-03-18;buy;100;monthly
981;981;11;EWP;2023-04-18;buy;100;monthly
982;982;11;EWP;2023-05-18;buy;100;monthly
983;983;11;EWP;2023-06-18;buy;100;monthly
984;984;11;EWP;2023-07-18;sell;69;monthly
985;985;11;EWP;2023-08-18;buy;100;monthly
986;986;11;EWP;2023-09-18;buy;100;monthly
987;987;11;EWP;2023-10-18;buy;100;monthly
988;988;11;EPOL;2021-12-18;buy;100;monthly
989;989;11;EPOL;2022-01-18;buy;100;monthly
990;990;11;EPOL;2022-02-18;sell;1;monthly
991;991;11;EPOL;2022-03-18;buy;100;monthly
992;992;11;EPOL;2022-04-18;buy;100;monthly
993;993;11;EPOL;2022-05-18;sell;22;monthly
994;994;11;EPOL;2022-06-18;buy;100;monthly
995;995;11;EPOL;2022-07-18;buy;100;monthly
996;996;11;EPOL;2022-08-18;buy;100;monthly
997;997;11;EPOL;2022-09-18;buy;100;monthly
998;998;11;EPOL;2022-10-18;sell;14;monthly
999;999;11;EPOL;2022-11-18;buy;100;monthly
1000;1000;11;EPOL;2022-12-18;buy;100;monthly
1001;1001;11;EPOL;2023-01-18;buy;100;monthly
1002;1002;11;EPOL;2023-02-18;sell;88;monthly
1003;1003;11;EPOL;2023-03-18;buy;100;monthly
1004;1004;11;EPOL;2023-04-18;buy;100;monthly
1005;1005;11;EPOL;2023-05-18;sell;9;monthly
1006;1006;11;EPOL;2023-06-18;buy;100;monthly
1007;1007;11;EPOL;2023-07-18;buy;100;monthly
1008;1008;11;EPOL;2023-08-18;buy;100;monthly
1009;1009;11;EPOL;2023-09-18;buy;100;monthly
1010;1010;11;EPOL;2023-10-18;sell;66;monthly
1011;1011;12;CHIC;2019-11-18;buy;100;monthly
1012;1012;12;CHIC;2019-12-18;sell;5;monthly
1013;1013;12;CHIC;2020-01-18;buy;100;monthly
1014;1014;12;CHIC;2020-02-18;sell;19;monthly
1015;1015;12;CHIC;2020-03-18;buy;100;monthly
1016;1016;12;CHIC;2020-04-18;buy;100;monthly
1017;1017;12;CHIC;2020-05-18;buy;100;monthly
1018;1018;12;CHIC;2020-06-18;buy;100;monthly
1019;1019;12;CHIC;2020-07-18;buy;100;monthly
1020;1020;12;CHIC;2020-08-18;buy;100;monthly
1021;1021;12;CHIC;2020-09-18;buy;100;monthly
1022;1022;12;CHIC;2020-10-18;sell;23;monthly
1023;1023;12;CHIC;2020-11-18;buy;100;monthly
1024;1024;12;CHIC;2020-12-18;buy;100;monthly
1025;1025;12;CHIC;2021-01-18;sell;81;monthly
1026;1026;12;CHIC;2021-02-18;buy;100;monthly
1027;1027;12;CHIC;2021-03-18;buy;100;monthly
1028;1028;12;CHIC;2021-04-18;sell;98;monthly
