id;employee_id;client_id;date;duration;cost
782;0;4204;2021-05-16;3;270
783;1;1404;2020-05-16;1;100
784;1;5880;2020-02-21;4;340
785;2;1876;2019-03-24;4;340
786;2;1800;2022-05-12;3;270
787;1;2956;2022-04-19;1;100
788;2;4360;2020-11-02;2;190
789;0;5403;2021-07-12;3;270
790;0;6182;2018-12-27;3;270
791;0;2414;2020-02-13;4;340
792;0;4453;2023-05-31;1;100
793;0;3248;2023-01-08;3;270
794;0;1367;2020-12-24;1;100
795;0;3945;2020-05-25;3;270
796;0;1281;2023-09-01;2;190
797;2;4036;2020-02-26;2;190
798;0;2643;2022-01-29;2;190
799;2;4145;2020-01-28;4;340
800;1;6273;2020-12-01;3;270
801;0;1418;2020-12-02;4;340
802;0;5402;2021-12-16;3;270
803;1;3865;2022-04-17;2;190
804;0;3673;2022-06-18;4;340
805;2;3724;2018-11-26;2;190
806;1;1630;2020-06-23;4;340
807;2;5573;2021-05-15;4;340
808;0;4549;2018-12-03;4;340
809;1;6706;2022-04-22;2;190
810;2;4896;2019-03-11;3;270
811;1;2768;2020-09-29;3;270
812;1;1329;2022-03-04;3;270
813;1;1389;2020-07-30;3;270
814;2;5740;2020-10-11;1;100
815;1;3083;2020-07-29;1;100
816;2;1787;2019-07-07;4;340
817;1;6395;2019-04-01;1;100
818;2;3542;2022-08-14;2;190
819;1;3846;2023-07-03;1;100
820;1;718;2021-06-10;3;270
821;1;1247;2023-05-02;2;190
822;1;3897;2020-06-21;2;190
823;0;3747;2022-12-14;2;190
824;0;377;2019-05-09;4;340
825;0;5630;2022-04-17;1;100
826;0;3762;2018-10-31;2;190
827;2;3497;2022-01-03;1;100
828;2;4769;2021-10-31;1;100
829;2;2911;2023-06-07;4;340
830;2;4563;2022-04-04;1;100
831;0;2827;2019-08-17;1;100
832;1;661;2019-03-22;3;270
833;1;1572;2019-11-29;3;270
834;0;4783;2018-12-18;4;340
835;1;702;2022-12-08;3;270
836;1;1613;2019-08-01;2;190
837;2;3473;2022-04-10;2;190
838;2;1996;2019-12-22;1;100
839;2;5525;2023-06-09;1;100
840;1;6615;2019-04-03;3;270
841;0;6843;2023-07-01;1;100
842;1;2099;2020-02-04;2;190
843;0;3762;2019-08-24;2;190
844;1;5311;2022-01-07;1;100
845;2;1283;2022-04-01;4;340
846;0;6209;2021-07-15;3;270
847;2;1804;2022-10-22;4;340
848;0;4300;2023-10-29;2;190
849;2;2830;2022-06-26;1;100
850;1;5713;2022-10-21;2;190
851;2;3828;2022-10-05;3;270
852;0;5449;2019-11-10;1;100
853;1;604;2023-09-19;4;340
854;1;275;2021-09-24;3;270
855;2;1055;2021-04-08;4;340
856;2;5595;2021-10-07;2;190
857;2;3964;2022-03-29;1;100
858;0;1943;2019-11-05;1;100
859;0;1013;2020-06-28;1;100
860;2;2358;2019-09-02;3;270
861;1;953;2021-12-13;1;100
862;1;3195;2021-09-28;2;190
863;1;2191;2022-12-24;1;100
864;2;6162;2020-11-14;3;270
865;0;1181;2022-12-31;4;340
866;1;3018;2021-06-28;2;190
867;1;6761;2023-09-11;4;340
868;1;3946;2019-02-01;1;100
869;2;138;2022-02-06;2;190
870;0;4256;2022-03-15;2;190
871;1;614;2021-02-13;3;270
872;2;3380;2022-01-27;1;100
873;0;570;2023-05-09;1;100
874;2;4361;2021-06-08;1;100
875;1;1618;2020-05-11;4;340
876;1;6048;2020-05-27;4;340
877;1;5726;2019-11-30;2;190
878;0;2521;2020-06-25;3;270
879;1;1935;2019-11-05;2;190
880;1;3975;2019-07-14;2;190
881;2;2212;2019-02-02;4;340
882;1;6968;2022-07-27;4;340
883;0;3481;2022-09-09;4;340
884;2;1622;2019-10-01;1;100
885;1;568;2022-08-13;1;100
886;1;1729;2019-09-28;1;100
887;1;1704;2022-09-25;4;340
888;2;6242;2021-07-23;1;100
889;0;5516;2022-10-13;3;270
890;2;1690;2020-10-11;3;270
891;2;6223;2021-02-13;2;190
892;0;5574;2022-12-05;4;340
893;1;2123;2020-07-09;2;190
894;1;557;2022-11-16;1;100
895;2;1492;2019-02-01;1;100
896;1;2762;2021-10-11;2;190
897;0;4416;2022-02-01;2;190
898;0;5915;2021-07-24;1;100
899;0;2487;2019-12-15;4;340
900;1;4925;2021-06-10;2;190
901;2;800;2021-04-21;1;100
902;1;1435;2020-06-19;2;190
903;0;5294;2020-04-12;3;270
904;2;1478;2021-08-06;4;340
905;2;42;2020-11-30;2;190
906;1;4382;2018-12-21;3;270
907;0;1982;2020-12-04;3;270
908;0;6359;2022-05-17;3;270
909;2;1891;2021-12-07;4;340
910;0;4127;2020-11-13;4;340
911;0;6309;2021-12-02;4;340
912;1;4992;2022-12-10;4;340
913;0;4775;2023-02-14;4;340
914;1;1031;2019-01-29;3;270
915;1;5991;2023-02-26;1;100
916;2;3018;2022-12-02;3;270
917;1;4833;2019-10-31;1;100
918;1;696;2022-11-20;3;270
919;1;2755;2023-02-18;4;340
920;1;5694;2020-08-06;4;340
921;1;2914;2022-04-22;4;340
922;1;4312;2020-10-03;1;100
923;0;2506;2021-03-12;1;100
924;0;6297;2020-07-28;4;340
925;0;4571;2023-02-19;4;340
926;0;6004;2022-07-13;3;270
927;2;4537;2018-11-20;4;340
928;1;3032;2021-07-30;4;340
929;1;6717;2021-01-19;3;270
930;2;6215;2020-03-21;3;270
931;0;973;2023-07-19;3;270
932;2;1548;2022-02-15;3;270
933;1;5823;2020-11-14;3;270
934;2;2481;2019-04-19;4;340
935;0;6950;2022-03-10;3;270
936;0;2959;2023-07-25;2;190
937;2;4630;2023-07-29;3;270
938;2;1733;2020-05-14;2;190
939;2;5795;2021-11-10;1;100
940;0;4712;2021-04-06;3;270
941;1;3794;2022-04-23;4;340
942;2;5923;2020-05-01;4;340
943;2;2619;2021-06-08;4;340
944;0;3854;2021-10-22;4;340
945;0;5443;2019-08-07;4;340
946;0;74;2021-08-08;3;270
947;0;2536;2023-09-17;1;100
948;0;2213;2021-04-26;1;100
949;1;5733;2019-10-05;1;100
950;2;813;2019-02-10;1;100
951;1;5701;2021-08-22;4;340
952;2;804;2019-07-22;3;270
953;0;276;2018-12-13;4;340
954;1;3588;2021-11-21;4;340
955;1;407;2022-07-07;2;190
956;2;6354;2020-04-27;4;340
957;0;1994;2019-10-09;2;190
958;1;3734;2022-04-04;2;190
959;2;5587;2020-08-07;3;270
960;1;1610;2021-09-12;4;340
961;2;3262;2019-07-26;4;340
962;2;3868;2022-11-28;2;190
963;0;861;2021-03-17;2;190
964;0;4828;2019-12-24;2;190
965;1;4303;2021-10-02;1;100
966;2;1242;2021-07-23;2;190
967;2;5688;2020-02-06;3;270
968;0;786;2023-06-20;2;190
969;1;1106;2020-02-12;3;270
970;2;3629;2020-07-25;4;340
971;2;1805;2023-07-03;4;340
972;0;3895;2019-09-22;2;190
973;1;192;2023-04-03;1;100
974;1;2432;2021-02-25;3;270
975;0;6550;2021-08-13;1;100
976;2;1263;2023-01-02;4;340
977;0;2009;2023-05-20;2;190
978;2;2512;2021-10-23;2;190
979;0;6211;2020-01-16;1;100
980;0;3129;2018-12-26;4;340
981;1;4814;2019-07-22;3;270
982;1;5275;2023-04-24;2;190
983;1;4813;2020-10-26;3;270
984;0;2596;2019-07-26;3;270
985;0;656;2021-05-25;3;270
986;0;6580;2021-04-22;1;100
987;2;6202;2022-06-08;3;270
988;0;6583;2022-12-03;1;100
989;2;4854;2020-11-30;2;190
990;0;4076;2022-12-08;1;100
991;1;4305;2023-02-01;4;340
992;1;6416;2023-06-24;3;270
993;2;334;2022-12-30;4;340
994;2;4913;2021-05-11;3;270
995;2;649;2022-08-30;1;100
996;0;2490;2023-08-03;2;190
997;2;1733;2022-06-29;4;340
998;1;936;2019-03-22;3;270
999;1;1143;2020-06-21;3;270
1000;0;2167;2023-10-10;3;270
1001;0;4757;2023-08-24;4;340
1002;2;2876;2019-05-14;1;100
1003;0;3988;2022-04-17;3;270
1004;1;5011;2019-04-02;1;100
1005;1;3188;2019-08-06;3;270
1006;2;5258;2020-05-22;1;100
1007;2;3316;2021-05-25;1;100
1008;2;4076;2023-04-15;1;100
1009;2;466;2021-07-01;2;190
1010;2;4242;2021-06-04;1;100
1011;2;2227;2020-02-10;1;100
1012;0;5613;2018-12-22;4;340
1013;2;3639;2022-05-20;4;340
1014;2;1278;2023-08-17;4;340
1015;2;3956;2023-05-28;1;100
1016;2;762;2019-08-05;1;100
1017;1;4735;2022-10-10;3;270
1018;2;3677;2020-05-25;1;100
1019;2;6253;2021-11-19;4;340
1020;0;2542;2021-06-28;2;190
1021;1;1803;2023-09-14;1;100
1022;1;6641;2019-04-28;3;270
1023;2;1795;2021-03-22;4;340
1024;1;3717;2021-05-30;2;190
1025;2;6436;2023-04-20;1;100
1026;1;4919;2018-10-31;4;340
1027;0;6396;2019-01-02;2;190
1028;2;6944;2020-03-17;2;190
1029;0;4057;2018-11-24;4;340
1030;1;5986;2020-01-02;1;100
1031;2;1739;2020-06-25;2;190
1032;2;2509;2021-01-05;1;100
1033;1;5145;2022-12-22;3;270
1034;1;1478;2023-07-24;3;270
1035;2;6509;2021-03-14;1;100
1036;0;5209;2019-03-05;1;100
1037;1;6523;2021-06-09;1;100
1038;2;2460;2019-09-01;4;340
1039;1;5120;2018-11-25;3;270
1040;1;5638;2023-03-02;2;190
1041;1;234;2021-11-08;3;270
1042;0;5236;2019-07-18;4;340
1043;1;159;2022-02-16;4;340
1044;0;2124;2020-12-28;3;270
1045;0;2031;2019-01-09;3;270
1046;2;2804;2020-03-26;2;190
1047;0;2850;2020-04-13;3;270
1048;0;6957;2022-11-04;4;340
1049;1;2309;2019-07-26;1;100
1050;1;5642;2021-01-27;4;340
1051;2;2377;2021-04-20;2;190
1052;2;6674;2018-12-12;4;340
1053;2;2800;2020-06-24;1;100
1054;1;2315;2020-07-05;4;340
1055;2;5155;2019-09-06;1;100
1056;0;6070;2020-08-28;1;100
1057;1;2921;2019-07-15;1;100
1058;2;6428;2023-04-12;1;100
1059;0;737;2021-08-29;3;270
1060;1;2081;2022-01-29;2;190
1061;0;4806;2022-01-12;4;340
1062;2;5601;2021-05-25;2;190
1063;0;2104;2021-12-10;1;100
1064;1;2269;2023-05-16;2;190
1065;2;4158;2022-04-13;3;270
1066;0;3510;2022-01-13;2;190
1067;1;490;2020-06-13;1;100
1068;2;309;2020-07-04;4;340
1069;0;2121;2023-02-12;1;100
1070;2;1177;2020-12-03;1;100
1071;2;1466;2020-11-05;1;100
1072;0;6963;2022-05-10;2;190
1073;1;2847;2021-02-09;2;190
1074;1;5219;2019-08-13;2;190
1075;2;4006;2022-08-25;1;100
1076;2;3942;2019-09-13;4;340
1077;0;4311;2020-07-07;1;100
1078;1;419;2021-10-05;2;190
1079;0;6415;2023-03-01;4;340
1080;0;1322;2021-06-15;3;270
1081;0;6346;2021-05-18;4;340
1082;0;132;2023-04-26;3;270
1083;0;3702;2018-11-22;2;190
1084;2;4447;2023-10-11;4;340
1085;0;1254;2021-03-17;4;340
1086;1;2340;2021-10-03;4;340
1087;1;680;2023-02-25;1;100
1088;0;2703;2020-11-17;1;100
1089;2;526;2018-11-03;1;100
1090;2;479;2020-10-31;1;100
1091;0;4884;2021-12-08;1;100
1092;0;3053;2022-08-03;3;270
1093;0;450;2019-11-14;1;100
1094;2;403;2021-12-31;1;100
1095;2;1905;2019-08-20;2;190
1096;0;6708;2021-01-09;3;270
1097;1;6738;2019-04-09;2;190
1098;0;5594;2022-10-14;4;340
1099;1;1175;2020-05-26;4;340
1100;1;6450;2022-08-14;1;100
1101;0;6851;2022-07-27;1;100
1102;2;197;2020-11-16;2;190
1103;2;769;2020-05-03;3;270
1104;2;3365;2019-01-18;3;270
1105;1;2625;2022-07-13;3;270
1106;0;1928;2022-07-30;2;190
1107;2;2011;2020-11-10;1;100
1108;0;6000;2018-11-01;1;100
1109;1;2586;2022-01-08;1;100
1110;2;3891;2020-06-11;2;190
1111;2;4949;2022-08-02;1;100
1112;0;6035;2021-12-22;4;340
1113;0;163;2022-06-09;3;270
1114;2;5245;2023-03-11;1;100
1115;1;4550;2020-10-23;3;270
1116;2;1736;2021-07-20;4;340
1117;0;1676;2022-07-31;4;340
1118;1;6744;2019-04-07;3;270
1119;1;4635;2023-05-17;3;270
1120;1;2356;2022-01-04;2;190
1121;0;5539;2018-12-17;1;100
1122;2;2430;2023-08-06;2;190
1123;0;6673;2019-03-05;1;100
1124;1;2308;2019-10-08;1;100
1125;1;2098;2022-06-18;3;270
1126;0;624;2022-03-21;2;190
1127;2;53;2020-10-11;3;270
1128;0;1403;2020-11-10;3;270
1129;1;5950;2018-12-29;2;190
1130;1;2142;2020-09-04;4;340
1131;0;6547;2023-06-26;2;190
1132;1;4801;2020-05-18;1;100
1133;0;5981;2019-04-16;1;100
1134;0;6153;2019-03-08;1;100
1135;0;2349;2021-04-04;1;100
1136;1;1550;2020-10-24;4;340
1137;1;5422;2020-10-06;1;100
1138;2;5902;2021-01-13;4;340
1139;0;4297;2019-06-11;3;270
1140;0;5682;2022-08-01;3;270
1141;0;6464;2022-07-29;1;100
1142;2;6380;2021-11-17;1;100
1143;2;818;2023-03-24;4;340
1144;2;3603;2020-02-22;2;190
1145;2;149;2023-06-15;4;340
1146;0;2735;2021-12-05;3;270
1147;1;2570;2020-11-27;2;190
1148;0;2907;2022-02-22;1;100
1149;0;1625;2023-10-01;2;190
1150;2;305;2020-04-10;1;100
1151;0;4147;2022-09-19;2;190
1152;0;6089;2019-07-06;4;340
1153;0;3518;2023-05-27;4;340
1154;2;1786;2020-07-20;1;100
1155;0;4210;2019-05-07;2;190
1156;1;5289;2023-01-21;2;190
1157;0;6172;2020-11-13;1;100
1158;1;1387;2020-02-26;3;270
1159;2;4514;2019-12-31;2;190
1160;0;3238;2020-01-14;4;340
1161;0;6770;2022-08-31;4;340
1162;1;1303;2020-04-16;2;190
1163;0;2778;2023-03-13;3;270
1164;0;5527;2022-05-10;3;270
1165;0;6930;2019-04-02;2;190
1166;0;1373;2022-01-25;1;100
1167;1;5461;2021-07-07;4;340
1168;0;5372;2022-12-09;2;190
1169;1;2936;2022-02-01;4;340
1170;1;5500;2019-07-25;4;340
1171;2;4625;2022-12-11;1;100
1172;2;6522;2020-11-21;2;190
1173;2;2489;2023-05-05;4;340
1174;0;6499;2021-01-11;4;340
1175;2;5108;2019-08-13;3;270
1176;0;3900;2020-09-04;4;340
1177;2;5636;2019-04-16;3;270
1178;1;3202;2019-01-28;4;340
1179;1;2459;2020-01-15;1;100
1180;2;1904;2020-02-07;2;190
1181;1;5050;2022-06-12;3;270
1182;1;2635;2020-08-29;2;190
1183;2;876;2020-03-27;1;100
1184;1;1997;2019-09-03;3;270
1185;1;3438;2021-12-04;4;340
1186;2;5180;2021-12-23;3;270
1187;2;3872;2022-06-13;2;190
1188;2;5573;2021-08-06;3;270
1189;0;6990;2021-11-01;2;190
1190;1;2886;2022-12-09;2;190
1191;0;399;2022-01-13;1;100
1192;2;4290;2022-06-13;2;190
1193;1;4582;2019-03-03;4;340
1194;1;3179;2020-05-28;4;340
1195;1;4542;2021-03-16;4;340
1196;0;5642;2019-12-30;4;340
1197;2;2853;2019-03-03;1;100
1198;0;3001;2020-06-22;2;190
1199;2;2254;2019-07-29;3;270
1200;0;3110;2020-02-03;1;100
1201;0;4536;2020-05-22;1;100
1202;1;5778;2021-10-24;2;190
1203;2;2016;2021-08-12;4;340
1204;2;2573;2018-12-23;4;340
1205;1;4961;2020-04-07;2;190
1206;0;1661;2021-03-13;4;340
1207;1;1845;2021-06-19;3;270
1208;2;511;2018-12-31;3;270
1209;1;1900;2022-01-11;1;100
1210;1;5613;2019-08-21;2;190
1211;1;314;2022-07-15;4;340
1212;1;3565;2019-12-18;1;100
1213;2;6834;2019-11-05;2;190
1214;0;2679;2020-05-23;1;100
1215;0;1334;2022-01-13;2;190
1216;1;92;2018-12-25;1;100
1217;1;4101;2022-12-27;2;190
1218;1;3073;2020-12-06;1;100
1219;2;3135;2022-09-07;3;270
1220;0;3306;2021-07-15;3;270
1221;1;3686;2023-09-16;2;190
1222;1;6212;2022-06-04;4;340
1223;1;1225;2020-01-25;3;270
1224;0;1587;2023-09-05;4;340
1225;1;631;2019-11-27;2;190
1226;1;6738;2020-08-22;3;270
1227;2;1977;2021-01-16;3;270
1228;1;6967;2021-05-02;1;100
1229;0;5062;2018-11-17;4;340
1230;0;1324;2019-12-19;4;340
1231;1;2796;2022-05-12;3;270
1232;0;4510;2020-09-10;4;340
1233;2;355;2020-03-21;4;340
1234;0;1551;2022-12-24;1;100
1235;1;6099;2020-06-14;1;100
1236;0;732;2022-05-28;2;190
1237;1;4152;2022-02-08;1;100
1238;2;4044;2022-03-23;3;270
1239;1;3593;2020-12-01;3;270
1240;2;6323;2018-11-29;2;190
1241;0;4367;2022-09-07;1;100
1242;1;5830;2021-07-12;4;340
1243;2;6019;2021-12-15;4;340
1244;2;6556;2019-01-22;1;100
1245;2;5475;2022-11-29;1;100
1246;2;6835;2019-09-21;1;100
1247;1;6605;2019-02-09;4;340
1248;0;3991;2020-07-05;3;270
1249;2;5958;2021-02-08;2;190
1250;0;4429;2022-12-24;1;100
1251;2;2192;2022-06-15;4;340
1252;2;386;2020-05-21;3;270
1253;2;1580;2021-04-20;1;100
1254;0;3039;2020-12-14;1;100
1255;0;6763;2021-01-21;2;190
1256;0;6893;2021-09-04;4;340
1257;2;3127;2020-06-27;4;340
1258;0;6265;2022-09-15;2;190
1259;2;2613;2020-02-26;2;190
1260;2;3528;2023-03-17;2;190
1261;2;3680;2022-12-09;3;270
1262;2;4895;2019-12-24;3;270
1263;1;4761;2020-11-16;3;270
1264;1;2246;2019-03-28;3;270
1265;1;757;2021-01-20;2;190
1266;2;894;2020-07-05;4;340
1267;0;4619;2019-11-15;2;190
1268;2;2215;2021-02-04;3;270
1269;1;1479;2021-12-09;3;270
1270;1;2298;2021-06-06;2;190
1271;2;4575;2022-08-24;3;270
1272;1;2076;2020-08-26;4;340
1273;0;2086;2019-12-16;1;100
1274;1;4371;2019-03-29;1;100
1275;1;2684;2020-01-06;3;270
1276;1;2041;2019-02-19;3;270
1277;1;938;2020-02-26;1;100
1278;2;1194;2020-12-09;3;270
1279;1;295;2018-12-11;3;270
1280;1;1056;2023-06-06;1;100
1281;2;3004;2022-04-30;4;340
1282;2;1668;2020-03-10;2;190
1283;1;3901;2022-04-16;2;190
1284;0;5364;2019-06-05;2;190
1285;1;3346;2020-07-23;2;190
1286;0;6683;2022-11-16;2;190
1287;0;6442;2020-06-10;4;340
1288;2;1344;2023-03-31;3;270
1289;2;1832;2023-07-06;3;270
1290;1;5711;2021-10-29;4;340
1291;2;4370;2021-08-01;1;100
1292;1;2833;2020-03-24;4;340
1293;2;420;2018-11-14;3;270
1294;2;1981;2019-05-30;4;340
1295;2;626;2022-11-03;2;190
1296;2;6960;2020-05-13;4;340
1297;1;288;2018-11-10;2;190
1298;0;5358;2021-01-14;3;270
1299;0;479;2023-07-17;3;270
1300;2;2576;2022-04-08;1;100
1301;0;6922;2019-04-11;3;270
1302;1;1351;2019-06-08;4;340
1303;1;3978;2019-02-19;2;190
1304;0;373;2021-05-16;4;340
1305;1;1133;2020-11-11;1;100
1306;0;6357;2023-07-05;2;190
1307;0;3683;2021-02-09;2;190
1308;2;3726;2021-04-29;2;190
1309;1;1267;2020-05-23;4;340
1310;0;2172;2021-10-02;4;340
1311;2;4578;2021-02-15;2;190
1312;2;2618;2023-06-17;1;100
1313;2;3644;2020-02-25;1;100
1314;2;3695;2019-04-28;2;190
1315;2;1859;2019-02-04;1;100
1316;1;909;2019-03-27;1;100
1317;1;5941;2019-01-22;2;190
1318;0;6065;2020-12-14;1;100
1319;2;3575;2019-09-09;1;100
1320;0;2180;2020-07-03;1;100
1321;0;4902;2019-07-01;4;340
1322;0;2054;2021-04-05;2;190
1323;1;5208;2023-10-24;4;340
1324;2;6082;2021-05-05;1;100
1325;1;6634;2021-01-07;3;270
1326;2;1900;2022-04-07;4;340
1327;1;369;2021-04-14;2;190
1328;1;1536;2023-02-26;1;100
1329;0;228;2020-12-16;4;340
1330;0;6892;2019-06-22;1;100
1331;1;3306;2021-11-05;4;340
1332;2;2690;2021-03-10;4;340
1333;0;776;2019-03-01;2;190
1334;1;282;2021-08-08;3;270
1335;1;6759;2019-12-17;1;100
1336;2;6865;2021-12-26;1;100
1337;2;3906;2019-03-28;3;270
1338;0;4899;2020-08-26;4;340
1339;2;4187;2023-02-25;2;190
1340;1;1935;2021-11-26;1;100
1341;1;4977;2021-06-25;1;100
1342;2;5828;2022-11-03;4;340
1343;1;3288;2021-03-27;3;270
1344;0;562;2020-06-12;3;270
1345;2;5548;2019-05-30;1;100
1346;0;3861;2020-02-01;1;100
1347;1;1123;2021-07-03;4;340
1348;1;2305;2019-03-05;3;270
1349;1;1737;2020-06-19;2;190
1350;2;5776;2021-12-26;4;340
1351;1;4710;2022-12-15;1;100
1352;0;4705;2022-10-17;2;190
1353;2;3102;2023-07-11;3;270
1354;1;2675;2021-07-26;4;340
1355;1;2503;2020-02-25;4;340
1356;0;4012;2022-02-09;2;190
1357;2;492;2021-02-20;4;340
1358;0;727;2020-07-14;3;270
1359;0;5108;2019-08-10;3;270
1360;1;5609;2023-03-21;3;270
1361;1;360;2020-12-01;3;270
1362;1;2770;2020-05-02;4;340
1363;2;4114;2019-09-01;2;190
1364;1;4901;2019-12-11;2;190
1365;2;1937;2021-06-01;4;340
1366;2;1976;2020-03-16;1;100
1367;1;0;2019-10-09;1;100
1368;2;3278;2021-08-23;4;340
1369;2;1100;2019-05-04;4;340
1370;2;1031;2022-04-02;4;340
1371;2;2568;2022-03-18;4;340
1372;1;627;2021-04-18;4;340
1373;2;3028;2020-02-17;3;270
1374;0;64;2019-12-14;3;270
1375;2;5363;2019-03-18;2;190
1376;0;2822;2019-02-09;1;100
1377;1;999;2020-10-13;4;340
1378;2;892;2021-12-31;4;340
1379;0;348;2019-10-14;2;190
1380;0;2617;2022-03-13;3;270
1381;0;2797;2021-10-22;4;340
1382;2;3559;2019-07-03;1;100
1383;2;998;2022-03-28;3;270
1384;0;4098;2022-07-02;3;270
1385;1;5669;2023-07-09;3;270
1386;1;1990;2023-05-28;1;100
1387;2;5121;2021-10-06;4;340
1388;0;5161;2023-07-12;2;190
1389;2;3404;2020-07-16;3;270
1390;0;2686;2020-10-19;1;100
1391;1;6292;2021-01-09;4;340
1392;1;3867;2022-07-05;4;340
1393;0;6965;2019-12-31;3;270
1394;1;1747;2022-10-18;2;190
1395;0;4903;2022-08-07;1;100
1396;0;879;2023-10-25;2;190
1397;1;720;2019-12-27;4;340
1398;0;4346;2023-08-28;3;270
1399;0;1056;2020-03-08;3;270
1400;1;2192;2022-04-17;1;100
1401;0;3919;2021-03-16;1;100
1402;2;6059;2021-03-11;1;100
1403;1;5177;2023-01-19;2;190
1404;2;5092;2023-03-04;1;100
1405;1;3615;2020-10-22;4;340
1406;1;6352;2022-04-16;2;190
1407;0;1495;2021-03-03;3;270
1408;1;3191;2023-09-10;1;100
1409;1;1384;2021-02-04;3;270
1410;2;720;2021-12-16;2;190
1411;0;2292;2020-04-18;2;190
1412;0;44;2023-06-12;3;270
1413;2;1367;2019-12-31;4;340
1414;1;4222;2021-11-21;2;190
1415;2;1757;2021-07-16;4;340
1416;0;5430;2021-07-24;4;340
1417;2;4003;2020-05-12;2;190
1418;0;1453;2022-07-27;3;270
1419;1;858;2019-10-22;2;190
1420;0;339;2023-04-05;1;100
1421;0;2553;2021-09-30;2;190
1422;1;4257;2022-07-23;3;270
1423;0;4808;2019-09-20;3;270
1424;0;1744;2019-02-16;2;190
1425;2;2218;2021-06-25;1;100
1426;2;2668;2019-11-28;1;100
1427;2;6894;2020-12-13;2;190
1428;1;3077;2019-10-11;1;100
1429;2;6810;2023-02-09;3;270
1430;2;216;2020-10-11;2;190
1431;0;5291;2021-06-20;3;270
1432;1;1508;2022-03-06;3;270
1433;0;3928;2019-09-17;3;270
1434;2;5910;2021-01-01;2;190
1435;1;2348;2020-01-28;3;270
1436;1;1944;2023-04-01;4;340
1437;1;4869;2023-03-31;2;190
1438;0;4059;2023-08-16;1;100
1439;1;5795;2019-04-23;4;340
1440;0;2528;2019-07-05;3;270
1441;0;2046;2021-01-13;1;100
1442;2;1606;2020-12-30;4;340
1443;0;4701;2021-12-16;1;100
1444;0;3624;2018-11-10;4;340
1445;1;1439;2021-06-16;1;100
1446;1;4136;2022-06-11;4;340
1447;0;5099;2019-01-24;3;270
1448;0;4305;2022-04-27;2;190
1449;0;5234;2022-06-17;4;340
1450;1;6844;2021-12-05;2;190
1451;1;3527;2018-12-26;1;100
1452;0;6739;2021-01-12;4;340
1453;1;1319;2019-12-14;2;190
1454;1;1925;2019-05-21;2;190
1455;2;5665;2020-11-03;3;270
1456;2;2789;2020-03-12;3;270
1457;2;476;2019-07-25;4;340
1458;1;1083;2022-12-14;4;340
1459;2;1928;2019-06-27;3;270
1460;0;3699;2021-05-09;2;190
1461;0;2507;2023-08-10;4;340
1462;1;5131;2020-05-25;4;340
1463;1;2374;2021-05-31;3;270
1464;0;3523;2020-11-07;2;190
1465;2;6970;2023-04-18;1;100
1466;2;2951;2023-10-12;3;270
1467;2;5684;2020-12-10;1;100
1468;0;3059;2021-01-05;2;190
1469;0;3668;2019-03-09;3;270
1470;1;437;2018-11-22;2;190
1471;2;2357;2022-05-02;4;340
1472;2;6420;2023-02-15;3;270
1473;1;2839;2018-11-05;2;190
1474;1;861;2022-03-26;3;270
1475;0;6099;2021-11-01;3;270
1476;0;6607;2020-11-18;4;340
1477;0;5530;2022-04-27;2;190
1478;0;3054;2021-04-27;2;190
1479;1;2249;2022-05-31;3;270
1480;0;4690;2021-05-06;1;100
1481;1;3523;2022-05-15;2;190
1482;0;1243;2019-05-28;4;340
1483;0;3212;2019-11-27;3;270
1484;1;906;2022-10-22;3;270
1485;2;721;2018-12-04;4;340
1486;2;341;2023-05-28;3;270
1487;2;6724;2022-03-20;1;100
1488;0;4827;2018-12-05;4;340
1489;0;1677;2022-10-13;4;340
1490;2;4198;2020-05-21;3;270
1491;0;2533;2023-02-04;2;190
1492;2;6527;2019-05-20;1;100
1493;2;2846;2022-08-07;1;100
1494;1;4948;2019-02-17;3;270
1495;1;4198;2022-10-21;1;100
1496;0;4446;2019-09-13;1;100
1497;1;3011;2019-10-25;3;270
1498;2;1851;2022-09-10;2;190
1499;1;2799;2019-05-01;3;270
1500;2;2862;2019-11-11;3;270
1501;2;4541;2023-01-26;3;270
1502;2;1302;2021-10-28;4;340
1503;2;5977;2020-01-20;3;270
1504;2;5550;2021-09-20;4;340
1505;2;2148;2020-12-15;4;340
1506;2;6727;2023-06-09;3;270
1507;0;4005;2020-04-25;4;340
1508;2;514;2019-04-29;1;100
1509;1;4898;2020-11-19;3;270
1510;2;418;2021-04-24;3;270
1511;1;1499;2022-10-11;2;190
1512;2;2803;2021-01-29;1;100
1513;0;6768;2021-03-09;3;270
1514;1;6478;2019-08-25;2;190
1515;0;58;2023-03-10;3;270
1516;0;4548;2022-02-20;2;190
1517;2;2381;2023-06-10;1;100
1518;1;1258;2019-11-17;4;340
1519;0;2530;2021-01-06;3;270
1520;0;1170;2022-03-11;1;100
1521;0;4363;2023-08-20;1;100
1522;0;5373;2021-02-04;3;270
1523;1;4407;2019-12-11;2;190
1524;2;1339;2021-10-21;4;340
1525;1;6347;2023-09-20;2;190
1526;0;3399;2022-07-10;2;190
1527;0;6072;2022-11-25;3;270
1528;0;934;2023-06-07;2;190
1529;0;208;2020-04-20;3;270
1530;1;1507;2018-12-26;4;340
1531;2;4328;2022-06-21;3;270
1532;2;5202;2022-11-19;4;340
1533;2;154;2019-08-06;2;190
